ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,SA_CLASSE,CLASSE,LEITOS
821,333268.70,7389733.72,355030890000056,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ADYR AMARAL GURGEL-COE,"SÃO SAMUEL,R,70",VILA MARIANA,55494449,4120030,5375711,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
822,333808.17,7394491.63,355030878000041,3550308005001,78,SE,9,SE,Centro,Centro,SÉ - AMA,"FREDERICO ALVARENGA,R,259",PQ DOM PEDRO,31018841,1220030,5975220,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
823,333808.17,7394491.63,355030878000041,3550308005001,78,SE,9,SE,Centro,Centro,SERVIÇO DIAGNÓSTICO IMAGEM - SÉ,"FREDERICO ALVARENGA,R,259",PQ DOM PEDRO,31052742,1020030,5457963,1,Municipal,15,CENTRO DE DIAGNOSTICO POR IMAGEM,,,2,APOIO DIAGNOSTICO,0
824,333808.17,7394491.63,355030878000041,3550308005001,78,SE,9,SE,Centro,Centro,SÉ - UBS,"FREDERICO ALVARENGA,R,259",PQ DOM PEDRO,31012344,1220030,5975220,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
825,335258.41,7402126.96,355030882000068,3550308005066,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,"ARMANDO DE AGUIAR PUPO,DR -NIR (NÚCLEO INTEGR REABILITAÇÃO)","NOVA CANTAREIRA,AV,1476",TUCURUVI,29526700,2331002,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
826,335258.41,7402126.96,355030882000068,3550308005066,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,"ARMANDO DE AGUIAR PUPO,DR -NISA (NÚCLEO INTEGR SAÚDE AUDITIVA)","NOVA CANTAREIRA,AV,1476",TUCURUVI,29526700,2331002,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
827,335523.69,7399704.15,355030886000033,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,CARANDIRU - NIR (NÚCLEO INTEGRADO REABILITAÇÃO),"JOSÉ PEREIRA JORGE,R,305",CARANDIRU,22524144,2067020,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
828,335849.50,7390607.22,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"FLAVIO GIANOTTI,DR - NIR (NÚCLEO INTEG REABILITAÇÃO)","XAVIER DE ALMEIDA,R,210",IPIRANGA,20630622,4211000,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
829,335849.50,7390607.22,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA - URSI (UNIDD REF SAÚDE DO IDOSO),"XAVIER DE ALMEIDA,R,210",IPIRANGA,20630622,4211000,0,1,Municipal,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
830,335849.50,7390607.22,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,"FLAVIO GIANOTTI,DR - NISA (NÚCLEO INTEG SAÚDE AUDITIVA)","XAVIER DE ALMEIDA,R,210",IPIRANGA,20630622,4211000,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
831,336206.75,7385952.10,355030868000074,3550308005088,68,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA DAS MERCES - UBS ,"NOSSA SENHORA DAS MERCES,R,1315",V DAS MERCES,29461443,4065001,0,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
832,336079.13,7398396.31,355030886000029,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,VILA MARIA - CEO,"JOÃO VENTURA BATISTA,R,615",V GUILHERME,29015883,2054100,0,1,Municipal,24,CLINICA DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
833,336079.13,7398396.31,355030886000029,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,VILA GUILHERME - URSI (UNIDD REF SAÚDE IDOSO),"JOÃO VENTURA BATISTA,R,615",V GUILHERME,29015883,2054100,0,1,Municipal,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
834,336251.62,7394030.64,355030853000041,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,"ITALO DOMIGOS LE VOCCI,DR -AE MOOCA ","MARINA CRESPI,R,91",MOOCA,22929512,3112090,0,1,Municipal,1,AMBULATORIO DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
835,336251.62,7394030.64,355030853000041,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA - URSI (UNIDD REF SAÚDE IDOSO),"MARINA CRESPI,R,91",MOOCA,22929512,3112090,0,1,Municipal,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
836,336403.69,7390851.33,355030834000146,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VISCONDE DE ITAUNA -COE,"LINO COUTINHO,R,141",IPIRANGA,22727220,4207001,5380197,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
837,338411.09,7391166.16,355030893000090,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE - UBS,"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22731665,3132050,0,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
838,338411.09,7391166.16,355030893000090,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA PRUDENTE - NIR (NÚCLEO INTEGRADO REABILITAÇÃO),"CENTENARIO DE V PRUDENTE,PCA,108",V  PRUDENTE,22731665,3132050,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
839,340133.13,7396528.99,355030880000026,3550308005036,80,TATUAPE,25,MOOCA,Leste,Leste 1,TATUAPÉ-AMA,"SIRIA,R,S/Nº",TATUAPÉ,62251314,3086040,0,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
840,341681.52,7397299.45,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,MAURICE PATE PENHA DE FRANCA -NISA (NÚCLEO INTEG SAÚDE AUDITIVA),"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,20924845,3632010,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
841,346829.03,7395754.88,355030891000093,3550308005147,91,VILA MATILDE,21,PENHA,Leste,Leste 1,ALEXANDRE ZAIO-AMA,"ALBERTO FLORES,R,S/N",VL. NHOCUNÉ,67492855,3558000,0,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
842,347466.44,7389522.21,355030873000125,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,JD TIETE I - NIR (NÚCLEO INTEGR REABILITAÇÃO),"ENGENHO NOVO,AV,120",JD TIETÊ,29623644,3943020,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
843,347647.90,7387918.61,355030876000172,3550308005209,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA - NIR (NÚCLEO INTEGRADO REABILITAÇÃO),"JOAO LOPES DE LIMA,R,1151",JD SAPOPEMBA,29623480,3976020,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
844,349559.21,7400298.56,355030828000084,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ERMELINO MATARAZZO - AMA,"RODRIGO DE BRUM,AL,1989",V. PARANAGUA,29439944,3807230,0,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
845,351131.68,7385823.49,355030875000029,3550308005277,75,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JD S FRANCISCO  - COE,"BANDEIRA DO ARACAMBI,S/N",JD. SAO FRANCISCO,27516712,8310010,0,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES ,,,1,AMBULATORIOS ESPECIALIZADOS,0
846,352511.17,7396969.70,355030837000041,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,"WALDOMIRO DE PAULA,PROF - AMA","AUGUSTO CARLOS BAUMANN,R,1074",ITAQUERA,22860086,8210590,0,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
847,353528.63,7394455.08,355030847000033,3550308005262,47,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,ITAQUERA - CEO,"ANDREAS AMON,R,150",ITAQUERA,25242455,8255130,0,1,Municipal,24,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,,,1,AMBULATORIOS ESPECIALIZADOS,0
848,353528.63,7394455.08,355030847000033,3550308005262,47,JOSE BONIFACIO,27,ITAQUERA,Leste,Leste 2,JOSÉ BONIFÁCIO IV - NIR (NÚCLEO INTEGR REABILITAÇÃO),"ANDREAS AMON,R,150",ITAQUERA,25232158,8255130,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
849,355435.95,7393891.54,355030831000131,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD SÃO CARLOS - NISA (NÚCLEO INTEG SAÚDE AUDITIVA),"MACABU,R,35",JD. SAO CARLOS,25577021,8411470,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
850,356076.14,7399087.97,355030884000038,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMPOS - NIR (NÚCLEO INTEGR REABILITAÇÃO),"CRESCENTE,R,97",COHAB NAZARE,20354922,8152090,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
851,356581.85,7389825.64,355030825000208,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES - HOSPITAL,"METALURGICOS,DOS,AV,2100",CIDADE TIRADENTES,61706000,8471000,5420938,1,Municipal,30,HOSPITAL ,,,7,HOSPITAL,195
852,356962.67,7401035.38,355030836000231,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM PAULISTA - COE,"JOSE LEVI SOBRINHO,MAJ,PCA,139",ITAIM PAULISTA,25619443,8110460,0,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
853,357259.43,7394456.28,355030831000067,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD SOARES - NIR (NÚCLEO INTEG REABILITAÇÃO),"FELICIANO DE MENDONCA,R,496",JD. SOARES,25577022,8460365,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
854,358285.22,7401332.48,355030836000109,3550308005250,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,TEXIMA - AMA ESPECIALIDADES,"MARECHAL TITO,AV,6035",ITAIM PAULISTA,25683354,5051001,0,1,Municipal,49,AMA DE ESPECIALIDADES,,,1,AMBULATORIOS ESPECIALIZADOS,0
855,358496.49,7400172.41,355030836000001,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMARGO NOVO - NIR (NÚCLEO INTEGR REABILITAÇÃO),"BOIGUACU,R,51",JD. CAMARGO NOVO,29632610,8120270,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
856,352836.24,7400698.90,355030874000093,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,TITO LOPES - NIR (NÚCLEO INTEGR REABILITAÇÃO),"ANTONIO GAMA DE CERQUEIRA, PROF,R,347",V AMERICANA,29569099,8010130,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
857,352836.24,7400698.90,355030874000093,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,TITO LOPES - COE,"ANTONIO GAMA DE CERQUEIRA, PROF,R,347",V AMERICANA,29569099,8010130,0,1,Municipal,27,CLINICA ODONTOLOGICA DE ESPECIALIDADES ,,,1,AMBULATORIOS ESPECIALIZADOS,0
858,352836.24,7400698.90,355030874000093,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,TITO LOPES - NISA (NÚCLEO INTEGR SAÚDE AUDITIVA),"ANTONIO GAMA DE CERQUEIRA, PROF,R,347",V AMERICANA,29569099,8010130,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
859,332591.59,7394590.84,355030866000044,3550308005002,66,REPUBLICA,9,SE,Centro,Centro,REPÚBLICA - UBS,"BANDEIRA,PÇA,15",REPÚBLICA,,1007020,6090621,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
860,320254.71,7381917.87,355030819000334,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,PARQUE MARIA HELENA - UBS,"BENEDITO MATARAZZO,DR,R,371",PQ MARIA HELENA,55108380,5854090,5992842,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
861,331381.56,7397321.77,355030869000043,3550308005027,69,SANTA CECILIA,9,SE,Centro,Centro,BORACEA - UBS,"BORACEA,R,270",SANTA CECILIA,,1135010,6048633,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
862,331772.38,7380888.49,355030822000040,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,V IMPÉRIO - UBS,"CATARINA,GABRIELLI,R,150",AMERICANÓPOLIS,56246554,4408090,5731143,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
863,354100.94,7399922.05,355030884000142,3550308005253,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,ITAIM PAULISTA - CAPS ADULTO,"CEMBIRA,R,992",V CURUCA,20163696,8030050,5725437,1,Municipal,9,CENTRO DE ATENCAO PSICOSSOCIAL ADULTO,,,3,SAUDE MENTAL,0
864,330869.72,7378571.08,355030858000064,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE ADEMAR - CAPS ADULTO,"CONCEIÇÃO DA BOA VIAGEM,R,216",BALNEÁRIO MAR PAULISTA,56128313,4463030,5731194,1,Municipal,9,CENTRO DE ATENCAO PSICOSSOCIAL ADULTO,,,3,SAUDE MENTAL,0
865,350902.28,7397385.42,355030837000030,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ITAQUERA - CAPS ad,"CORRE CORRE,R,30",ITAQUERA,37563011,8225550,5878675,1,Municipal,10,CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS,,,3,SAUDE MENTAL,0
866,356181.01,7395571.52,355030896000089,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,PLANTAS MEDICINAIS - CR,"COSME DEODATO TADEU,PROF,R,136",GUAIANAZES,29610883,8450380,5841666,1,Municipal,36,MEDICINAS NATURAIS,,,1,AMBULATORIOS ESPECIALIZADOS,0
867,332880.11,7389636.25,355030890000093,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA MARIANA APRENDENDO COM SAÚDE - UBS,"CUNHA,R,117",V CLEMENTINO,,4037030,5937213,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
868,322329.28,7359461.31,355030855000247,3550308005300,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,JD EMBURA - UBS,"ESTR ENGENHEIRO MARSILAC,5529",JD EMBURA,59752192,4893000,6018912,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
869,319178.31,7380985.87,355030819000015,3550308005232,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM MARACA - UBS,"FERES BECHARA,R,506",JD MARACA,58747421,5867390,5695813,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
870,357260.41,7389191.42,355030825000220,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES -NIR (NÚCLEO INTEG REABILITAÇÃO),"FERNANDO GANGA,R,14",CIDADE TIRADENTES,25161729,8471000,5468094,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
871,352647.39,7396594.21,355030837000043,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA NOSSA SENHORA APARECIDA - NIR (NÚCLEO INTEGR REABILITAÇÃO),"GUAIA GUAÇU,R,1",ITAQUERA,20797871,8215160,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
872,352647.39,7396594.21,355030837000043,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA NOSSA SENHORA APARECIDA - NISA (NÚCLEO INTEGR SAÚDE AUDITIVA),"GUAIA GUAÇU,R,1",ITAQUERA,20797871,8215160,0,1,Municipal,55,NUCLEO INTEGRADO DE  SAUDE AUDITIVA,,,1,AMBULATORIOS ESPECIALIZADOS,0
873,347697.09,7396110.45,355030805000062,3550308005149,5,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PQ ARTUR ALVIM - NIR (NÚCLEO INTEG REABILITAÇÃO),"HENRIQUE JACOBS,R,269",ARTHUR ALVIM,27494235,3566010,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
874,320765.47,7378752.38,355030843000164,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,JD HERCULANO - NIR (NÚCLEO INTEG REABILITAÇÃO),"IGNACIO LIMAS,R,11",JR HERCULANO,58326643,4920050,0,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
875,326303.11,7383520.09,355030871000030,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO - URSI (UNIDD REF SAÚDE IDOSO),"JOSE DE ANCHIETA,PE,R,646",JD. STO. AMARO,56879352,4702001,0,1,Municipal,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
876,326392.70,7376698.63,355030823000062,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CAPELA DO SOCORRO - CAPS ad,"JOSE GARZOTTI,PE,R,545",CIDADE DUTRA,56676277,4806000,5608678,1,Municipal,10,CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS,,,3,SAUDE MENTAL,0
877,329520.59,7364493.21,355030830000327,3550308005303,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CHÁCARA SANTO AMARO - UBS,"LUIS CARLOS ALMEIDA,R,51",CHÁCARA SANTO AMARO,59749922,4875120,6090591,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
878,318863.00,7378714.63,355030843000084,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,M' BOI MIRIM - HOSP,"M' BOI MIRIM,ESTR, 5203",JARDIM ANGELA,58322500,4948970,5718368,1,Municipal,30,HOSPITAL,,,7,HOSPITAL,240
879,349856.69,7399573.46,355030887000096,3550308005195,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,SÃO MIGUEL - CAPS INFANTIL E ADOLESCENTE,"MIGUEL DE OLIVEIRA,R,195",S MIGUEL PAULISTA,22147364,8062040,5695791,1,Municipal,11,CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL,,,3,SAUDE MENTAL,0
880,349549.24,7401042.10,355030828000079,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,ACDEM - NIR (NÚCLEO INTEG REABILITAÇÃO),"MIGUEL RACHID,596",V PARANAGUÁ,25411548,3808130,3420647,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
881,327343.10,7361295.50,355030855000231,3550308005301,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,COLONIA - UBS,"NOSSA SENHORA APARECIDA,R,342",COLONIA PAULISTA,59773269,4892230,6018939,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
882,338984.96,7407653.13,355030881000193,3550308005191,81,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 1,JD FLOR DE MAIO - UBS,"NOVA PAULISTA,AV,561",JD FLOR DE MAIO,29956006,236000,5621267,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
883,348694.08,7400590.11,355030828000001,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,LAR VICENTINO - NIR (NÚCLEO INTEG REABILITAÇÃO),"OVÍDIO LOPES,253",PQ BOTURUSSU,25465682,3804110,9901411,1,Municipal,39,NUCLEO INTEGRADO DE REABILITACAO,,,1,AMBULATORIOS ESPECIALIZADOS,0
884,332684.72,7389247.04,355030890000120,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SANTA CRUZ - AMA,"PEDRO DE TOLEDO,R,309",V CLEMENTINO,53390862,4039030,5662699,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
885,329958.64,7386877.60,355030815000055,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,MASSAKI UDIHARA (JD AEROPORTO)-UBS,"REPÚBLICA DO IRAQUE,R,1870",CAMPO BELO,55429672,4611004,2787156,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
886,331352.97,7397392.66,355030869000043,3550308005027,69,SANTA CECILIA,9,SE,Centro,Centro,BORACEA - AMA,"RIBEIRO DE ALMEIDA,R,14",BARRA FUNDA,33921854,1137020,5713870,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
887,327787.65,7404934.28,355030811000242,3550308005190,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,JD ELISA MARIA - AMA,"RÔMULO NALDI,R,1",JD ELISA MARIA,39810967,2873250,5882281,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
888,336764.17,7398601.20,355030886000008,3550308005031,86,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,VILA MARIA/VILA GUILHERME - CECCO,"SÃO QUIRINO,R,905",V GUILHERME,29052135,2056070,5924316,1,Municipal,14,CENTRO DE CONVIVENCIA E COOPERATIVA ,,,3,SAUDE MENTAL,0
889,329496.00,7382894.27,355030822000316,3550308005169,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,CIDADE ADEMAR - URSI (UNIDD REF SAÚDE DO IDOSO),"SEBASTIÃO ANDRADE BONANI,R,340",JD PROMISSÃO,56789364,4649050,5599881,1,Municipal,17,CENTRO DE REFERENCIA SAUDE DO IDOSO,,,1,AMBULATORIOS ESPECIALIZADOS,0
890,349974.82,7397869.99,355030837000235,3550308005199,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,ÁGUIA DE HAIA - AMA,"TANTAS PALAVRAS,R,59",COHAB ÁGUIA DE HAIA,37563187,8223510,5883202,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
891,320071.32,7375600.80,355030843000100,3550308005288,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CIDADE IPAVA - UBS,"TAQUANDAVA,AV,31",CIDADE IPAVA,55171908,4950000,5743583,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
892,324643.79,7369733.47,355030855000002,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS - CAPS ADULTO,"TEOTÔNIO VILELA,AV,8895",CASA GRANDE,59223535,4858001,6066585,1,Municipal,9,CENTRO DE ATENCAO PSICOSSOCIAL ADULTO,,,3,SAUDE MENTAL,0
893,319279.15,7384353.09,355030817000195,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM HELGA - UBS,"THOMÁS DE ARAÚJO,R,53",JD HELGA,58422399,5794380,6039111,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
894,337683.00,7392276.01,355030853000067,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,"IGNACIO PROENCA DE GOUVEA,DR - AMA","VITOANTONIO DEL VECCHIO,R,151",MOOCA,20699923,3124070,0,1,Municipal,4,ASSISTENCIA MEDICA AMBULATORIAL,,,6,URGENCIA/EMERGENCIA,0
895,317139.27,7381448.75,355030819000106,3550308005297,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM MAGDALENA - UBS,"VITORIANO PALHARES,R,221",JD MAGDALENA,58246020,5890320,5620341,1,Municipal,45,UNIDADE BASICA DE SAUDE,,,5,UBS/POSTO DE SAUDE/CENTRO DE SAUDE,0
